province,district,source_file,animal_types,matched_line,context_snippet
Balıkesir,çanakkale,100binlik/balıkesir-çanakkale.txt,general,"8.41.7. Kentsel Tasarım Rehberinde; tarım alanlarında doğal zemin yapısının ve bitki örtüsünün bozulmasını önleyici tedbirler ile tarım arazilerinin korunmasına yönelik özel hükümlerin oluşturulması zorunludur. Tarım arazilerinin sürdürülebilirliğini sağlamak üzere; barınma amaçlı yapı yapılmasına izin verilmez. Bu alanlardaki diğer yapılaşma koşulları ise, bu planın tarım alanlarına ilişkin yapılaşma koşulları aşılmamak üzere, hazırlanacak kentsel tasarım rehberleri ile belirlenecektir.","8.41. BOZCAADA VE GÖKÇEADA İLÇELERİ - ÖZEL HÜKÜMLER
8.41.7. Kentsel Tasarım Rehberinde; tarım alanlarında doğal zemin yapısının ve bitki örtüsünün bozulmasını önleyici tedbirler ile tarım arazilerinin korunmasına yönelik özel hükümlerin oluşturulması zorunludur. Tarım arazilerinin sürdürülebilirliğini sağlamak üzere; barınma amaçlı yapı yapılmasına izin verilmez. Bu alanlardaki diğer yapılaşma koşulları ise, bu planın tarım alanlarına ilişkin yapılaşma koşulları aşılmamak üzere, hazırlanacak kentsel tasarım rehberleri ile belirlenecektir.
8.41.8. Yerel kalkınmanın sağlanabilmesi için, tarım alanlarında yer alan zeytin, üzüm gibi özel ürünlerin işlenmesine yönelik küçük ölçekli tarımsal amaçlı entegre tesisler; tarımsal faaliyetin bütünlüğünü bozmadan, kentsel tasarım rehberinde bu yapılaşmalara ilişkin belirlenecek koşullar ile Gıda, Tarım ve Hayvancılık Bakanlığı’nın vereceği izinler doğrultusunda yapılabilir."
Balıkesir,çanakkale,100binlik/balıkesir-çanakkale.txt,general,"8.41.8. Yerel kalkınmanın sağlanabilmesi için, tarım alanlarında yer alan zeytin, üzüm gibi özel ürünlerin işlenmesine yönelik küçük ölçekli tarımsal amaçlı entegre tesisler; tarımsal faaliyetin bütünlüğünü bozmadan, kentsel tasarım rehberinde bu yapılaşmalara ilişkin belirlenecek koşullar ile Gıda, Tarım ve Hayvancılık Bakanlığı’nın vereceği izinler doğrultusunda yapılabilir.","8.41. BOZCAADA VE GÖKÇEADA İLÇELERİ - ÖZEL HÜKÜMLER
8.41.7. Kentsel Tasarım Rehberinde; tarım alanlarında doğal zemin yapısının ve bitki örtüsünün bozulmasını önleyici tedbirler ile tarım arazilerinin korunmasına yönelik özel hükümlerin oluşturulması zorunludur. Tarım arazilerinin sürdürülebilirliğini sağlamak üzere; barınma amaçlı yapı yapılmasına izin verilmez. Bu alanlardaki diğer yapılaşma koşulları ise, bu planın tarım alanlarına ilişkin yapılaşma koşulları aşılmamak üzere, hazırlanacak kentsel tasarım rehberleri ile belirlenecektir.
8.41.8. Yerel kalkınmanın sağlanabilmesi için, tarım alanlarında yer alan zeytin, üzüm gibi özel ürünlerin işlenmesine yönelik küçük ölçekli tarımsal amaçlı entegre tesisler; tarımsal faaliyetin bütünlüğünü bozmadan, kentsel tasarım rehberinde bu yapılaşmalara ilişkin belirlenecek koşullar ile Gıda, Tarım ve Hayvancılık Bakanlığı’nın vereceği izinler doğrultusunda yapılabilir."
Adıyaman,şanlıurfa,100binlik/adıyaman-şanlıurfa-diyarbakır.txt,general,"5.7.4. Tarım arazilerinin amaç dışı kullanımı taleplerinde, 5403 sayılı Toprak Koruma ve Arazi Kullanım Kanunu ve T.C. Gıda, Tarım ve Hayvancılık Bakanlığı’nın izni çerçevesinde bu plan karar ve hükümlerine göre işlem yapılacaktır.","5.7.2. Bu kapsamdaki tarım arazileri ve fiilen sulanan veya sulama projeleri ilgili kuruluşlar tarafından hazırlanmış ve yatırım programına alınmış / alınacak tarım arazilerinin tarımsal üretim amaçlı korunması esastır.
5.7.3. Yapılacak ifrazlarda 5403 sayılı Toprak Koruma ve Arazi Kullanım Kanunu ve ilgili yönetmelik hükümleri uyarınca işlem yapılacaktır.
5.7.4. Tarım arazilerinin amaç dışı kullanımı taleplerinde, 5403 sayılı Toprak Koruma ve Arazi Kullanım Kanunu ve T.C. Gıda, Tarım ve Hayvancılık Bakanlığı’nın izni çerçevesinde bu plan karar ve hükümlerine göre işlem yapılacaktır.
5.7.5. 5403 sayılı Toprak Koruma ve Arazi Kullanım Kanunu uyarınca belirlenmiş/belirlenecek tarım arazileri sınıflamalarına göre tarımsal amaçlı yapılaşmalar, bu planda belirlenen koşullara göre gerçekleştirilecektir.
5.7.6. 5403 sayılı Toprak Koruma ve Arazi Kullanımı Kanunu’nda dikili tarım arazisi, özel ürün arazisi ve fiilen sulanan veya sulama projesi kapsamında kalan tarım arazilerinde bu planın, “5.2.7. Organize Tarım ve Hayvancılık Alanları” hükmü çerçevesinde ilgili idarelerce yapılacak olan uygulamalar haricinde, hayvancılık tesisi yapılmasına izin verilmez."
Adıyaman,şanlıurfa,100binlik/adıyaman-şanlıurfa-diyarbakır.txt,büyükbaş;kanatlı;küçükbaş,"5.7.6. 5403 sayılı Toprak Koruma ve Arazi Kullanımı Kanunu’nda dikili tarım arazisi, özel ürün arazisi ve fiilen sulanan veya sulama projesi kapsamında kalan tarım arazilerinde bu planın, “5.2.7. Organize Tarım ve Hayvancılık Alanları” hükmü çerçevesinde ilgili idarelerce yapılacak olan uygulamalar haricinde, hayvancılık tesisi yapılmasına izin verilmez.","5.7.4. Tarım arazilerinin amaç dışı kullanımı taleplerinde, 5403 sayılı Toprak Koruma ve Arazi Kullanım Kanunu ve T.C. Gıda, Tarım ve Hayvancılık Bakanlığı’nın izni çerçevesinde bu plan karar ve hükümlerine göre işlem yapılacaktır.
5.7.5. 5403 sayılı Toprak Koruma ve Arazi Kullanım Kanunu uyarınca belirlenmiş/belirlenecek tarım arazileri sınıflamalarına göre tarımsal amaçlı yapılaşmalar, bu planda belirlenen koşullara göre gerçekleştirilecektir.
5.7.6. 5403 sayılı Toprak Koruma ve Arazi Kullanımı Kanunu’nda dikili tarım arazisi, özel ürün arazisi ve fiilen sulanan veya sulama projesi kapsamında kalan tarım arazilerinde bu planın, “5.2.7. Organize Tarım ve Hayvancılık Alanları” hükmü çerçevesinde ilgili idarelerce yapılacak olan uygulamalar haricinde, hayvancılık tesisi yapılmasına izin verilmez.
5.7.7. Başbakanlık, Gıda Tarım ve Hayvancılık Bakanlığı, ilgili bakanlıklar ve bunların bağlı kuruluşları tarafından desteklenen projeye dayalı tarımsal faaliyetler kapsamında tarımsal amaçlı yapılar (tarımsal kalkınma kooperatiflerince uygulanan projeler, üretici birlikleri/kooperatifleri tarafından uygulanan projeler, Avrupa Birliği kaynaklı projeler, Dünya Bankası destekli projeler, sosyal riski azaltma projesi kapsamında uygulanacak projeler gibi) ile destekleme projeleri ile en az 100 büyükbaş, 200 küçükbaş ve üzeri kapasiteli hayvancılık veya 50.000 adet ve üzeri kapasiteli kanatlı hayvancılık yatırımlarında yapılaşma emsali %50 oranında arttırılabilir.
5.7.8. Bu planın onayından önce yürürlükteki mevzuat uyarınca inşaat ruhsatı veya yapı kullanma izni verilmiş olan tarımsal amaçlı yapılara ilişkin haklar saklıdır."
Adıyaman,şanlıurfa,100binlik/adıyaman-şanlıurfa-diyarbakır.txt,büyükbaş;kanatlı;küçükbaş,"5.7.7. Başbakanlık, Gıda Tarım ve Hayvancılık Bakanlığı, ilgili bakanlıklar ve bunların bağlı kuruluşları tarafından desteklenen projeye dayalı tarımsal faaliyetler kapsamında tarımsal amaçlı yapılar (tarımsal kalkınma kooperatiflerince uygulanan projeler, üretici birlikleri/kooperatifleri tarafından uygulanan projeler, Avrupa Birliği kaynaklı projeler, Dünya Bankası destekli projeler, sosyal riski azaltma projesi kapsamında uygulanacak projeler gibi) ile destekleme projeleri ile en az 100 büyükbaş, 200 küçükbaş ve üzeri kapasiteli hayvancılık veya 50.000 adet ve üzeri kapasiteli kanatlı hayvancılık yatırımlarında yapılaşma emsali %50 oranında arttırılabilir.","5.7.5. 5403 sayılı Toprak Koruma ve Arazi Kullanım Kanunu uyarınca belirlenmiş/belirlenecek tarım arazileri sınıflamalarına göre tarımsal amaçlı yapılaşmalar, bu planda belirlenen koşullara göre gerçekleştirilecektir.
5.7.6. 5403 sayılı Toprak Koruma ve Arazi Kullanımı Kanunu’nda dikili tarım arazisi, özel ürün arazisi ve fiilen sulanan veya sulama projesi kapsamında kalan tarım arazilerinde bu planın, “5.2.7. Organize Tarım ve Hayvancılık Alanları” hükmü çerçevesinde ilgili idarelerce yapılacak olan uygulamalar haricinde, hayvancılık tesisi yapılmasına izin verilmez.
5.7.7. Başbakanlık, Gıda Tarım ve Hayvancılık Bakanlığı, ilgili bakanlıklar ve bunların bağlı kuruluşları tarafından desteklenen projeye dayalı tarımsal faaliyetler kapsamında tarımsal amaçlı yapılar (tarımsal kalkınma kooperatiflerince uygulanan projeler, üretici birlikleri/kooperatifleri tarafından uygulanan projeler, Avrupa Birliği kaynaklı projeler, Dünya Bankası destekli projeler, sosyal riski azaltma projesi kapsamında uygulanacak projeler gibi) ile destekleme projeleri ile en az 100 büyükbaş, 200 küçükbaş ve üzeri kapasiteli hayvancılık veya 50.000 adet ve üzeri kapasiteli kanatlı hayvancılık yatırımlarında yapılaşma emsali %50 oranında arttırılabilir.
5.7.8. Bu planın onayından önce yürürlükteki mevzuat uyarınca inşaat ruhsatı veya yapı kullanma izni verilmiş olan tarımsal amaçlı yapılara ilişkin haklar saklıdır.
5.7.9. Tarım alanlarında yapılacak tarımsal amaçlı yapılar için bu plan ile verilmiş olan yapılanma koşulları aşılamaz. Maksimum yapı yüksekliği ihtiyaç doğrultusunda Tarım ve Orman Bakanlığı/Tarım ve Orman İl Müdürlüğü’nün görüşü de alınarak alt ölçekli imar planlarında belirlenecektir. Tarımsal amaçlı silolar projesine göre belirlenebilir. Bu planda yer almayan hususlarda ise 3194 sayılı İmar Kanunu Plansız Alanlar İmar Yönetmeliği’nin 6. Bölümünde belirtilen esaslara uyulur."
Adıyaman,şanlıurfa,100binlik/adıyaman-şanlıurfa-diyarbakır.txt,büyükbaş;kanatlı;küçükbaş,"5.8.3. Bu arazilerin tarımsal üretim amaçlı korunması esastır. Uygulama alanlarında, imar planları ve mücavir alanlar dışında kalan ve “Sulama Alanlarında Arazi Düzenlenmesine Dair Tarım Reformu Kanunu Uygulama Yönetmeliği” hükümlerine göre, sahibine bırakılan, dağıtılan veya T.C. Tarım Gıda ve Hayvancılık Bakanlığı’nın emrine geçen tarım arazisi, tarım dışı amaçla kullanılamaz.","5.8.1. Bu arazilerde, ilgili kanun kapsamında yapılan/yapılacak uygulamalarda bu plan kararlarına uyulacaktır.
5.8.2. Yapılacak ifrazlarda 3083 sayılı Sulama Alanlarında Arazi Düzenlemesine Dair Tarım Reformu Kanunu ve ilgili yönetmelik hükümleri uyarınca işlem yapılacaktır.
5.8.3. Bu arazilerin tarımsal üretim amaçlı korunması esastır. Uygulama alanlarında, imar planları ve mücavir alanlar dışında kalan ve “Sulama Alanlarında Arazi Düzenlenmesine Dair Tarım Reformu Kanunu Uygulama Yönetmeliği” hükümlerine göre, sahibine bırakılan, dağıtılan veya T.C. Tarım Gıda ve Hayvancılık Bakanlığı’nın emrine geçen tarım arazisi, tarım dışı amaçla kullanılamaz.
5.8.4. 3083 sayılı Sulama Alanlarında Arazi Düzenlemesine Dair Tarım Reformu Kanunu uyarınca sulama alanı ve sulu arazi olarak belirlenen/belirlenecek tarım arazilerinde bu planın “5.2.7. Organize Tarım ve Hayvancılık Alanları” hükmü çerçevesinde ilgili idarelerce yapılacak olan uygulamalar haricinde hayvancılık tesisi yapılmasına izin verilmez.
5.8.5. Başbakanlık, Gıda Tarım Ve Hayvancılık Bakanlığı, ilgili bakanlıklar ve bunların bağlı kuruluşları tarafından desteklenen projeye dayalı tarımsal faaliyetler kapsamında tarımsal amaçlı yapılar (tarımsal kalkınma kooperatiflerince uygulanan projeler, üretici birlikleri/kooperatifleri tarafından uygulanan projeler, Avrupa Birliği kaynaklı projeler, Dünya Bankası destekli projeler, sosyal riski azaltma projesi kapsamında uygulanacak projeler gibi) ile destekleme projeleri ile en az 100 büyükbaş, 200 küçükbaş ve üzeri kapasiteli hayvancılık veya 50.000 adet ve üzeri kapasiteli kanatlı hayvancılık yatırımlarında yapılaşma emsali %50 oranında arttırılabilir."
Adıyaman,şanlıurfa,100binlik/adıyaman-şanlıurfa-diyarbakır.txt,büyükbaş;kanatlı;küçükbaş,5.8.4. 3083 sayılı Sulama Alanlarında Arazi Düzenlemesine Dair Tarım Reformu Kanunu uyarınca sulama alanı ve sulu arazi olarak belirlenen/belirlenecek tarım arazilerinde bu planın “5.2.7. Organize Tarım ve Hayvancılık Alanları” hükmü çerçevesinde ilgili idarelerce yapılacak olan uygulamalar haricinde hayvancılık tesisi yapılmasına izin verilmez.,"5.8.2. Yapılacak ifrazlarda 3083 sayılı Sulama Alanlarında Arazi Düzenlemesine Dair Tarım Reformu Kanunu ve ilgili yönetmelik hükümleri uyarınca işlem yapılacaktır.
5.8.3. Bu arazilerin tarımsal üretim amaçlı korunması esastır. Uygulama alanlarında, imar planları ve mücavir alanlar dışında kalan ve “Sulama Alanlarında Arazi Düzenlenmesine Dair Tarım Reformu Kanunu Uygulama Yönetmeliği” hükümlerine göre, sahibine bırakılan, dağıtılan veya T.C. Tarım Gıda ve Hayvancılık Bakanlığı’nın emrine geçen tarım arazisi, tarım dışı amaçla kullanılamaz.
5.8.4. 3083 sayılı Sulama Alanlarında Arazi Düzenlemesine Dair Tarım Reformu Kanunu uyarınca sulama alanı ve sulu arazi olarak belirlenen/belirlenecek tarım arazilerinde bu planın “5.2.7. Organize Tarım ve Hayvancılık Alanları” hükmü çerçevesinde ilgili idarelerce yapılacak olan uygulamalar haricinde hayvancılık tesisi yapılmasına izin verilmez.
5.8.5. Başbakanlık, Gıda Tarım Ve Hayvancılık Bakanlığı, ilgili bakanlıklar ve bunların bağlı kuruluşları tarafından desteklenen projeye dayalı tarımsal faaliyetler kapsamında tarımsal amaçlı yapılar (tarımsal kalkınma kooperatiflerince uygulanan projeler, üretici birlikleri/kooperatifleri tarafından uygulanan projeler, Avrupa Birliği kaynaklı projeler, Dünya Bankası destekli projeler, sosyal riski azaltma projesi kapsamında uygulanacak projeler gibi) ile destekleme projeleri ile en az 100 büyükbaş, 200 küçükbaş ve üzeri kapasiteli hayvancılık veya 50.000 adet ve üzeri kapasiteli kanatlı hayvancılık yatırımlarında yapılaşma emsali %50 oranında arttırılabilir.
5.8.6. Bu arazilerde tarımsal amaçlı yapılar yapılabilir. Çiftçinin barınabileceği yapı emsale dâhil olup toplam inşaat alanı 75 m²’yi geçemez. Tarımsal amaçlı yapılar için Maks. Emsal=0,20’dir. Maksimum yapı yüksekliği ihtiyaç doğrultusunda Tarım ve Orman Bakanlığı/Tarım ve Orman İl Müdürlüğü’nün görüşü de alınarak alt ölçekli imar planlarında belirlenecektir. Tarımsal amaçlı silolar projesine göre belirlenebilir."
Adıyaman,şanlıurfa,100binlik/adıyaman-şanlıurfa-diyarbakır.txt,büyükbaş;kanatlı;küçükbaş,"5.8.5. Başbakanlık, Gıda Tarım Ve Hayvancılık Bakanlığı, ilgili bakanlıklar ve bunların bağlı kuruluşları tarafından desteklenen projeye dayalı tarımsal faaliyetler kapsamında tarımsal amaçlı yapılar (tarımsal kalkınma kooperatiflerince uygulanan projeler, üretici birlikleri/kooperatifleri tarafından uygulanan projeler, Avrupa Birliği kaynaklı projeler, Dünya Bankası destekli projeler, sosyal riski azaltma projesi kapsamında uygulanacak projeler gibi) ile destekleme projeleri ile en az 100 büyükbaş, 200 küçükbaş ve üzeri kapasiteli hayvancılık veya 50.000 adet ve üzeri kapasiteli kanatlı hayvancılık yatırımlarında yapılaşma emsali %50 oranında arttırılabilir.","5.8.3. Bu arazilerin tarımsal üretim amaçlı korunması esastır. Uygulama alanlarında, imar planları ve mücavir alanlar dışında kalan ve “Sulama Alanlarında Arazi Düzenlenmesine Dair Tarım Reformu Kanunu Uygulama Yönetmeliği” hükümlerine göre, sahibine bırakılan, dağıtılan veya T.C. Tarım Gıda ve Hayvancılık Bakanlığı’nın emrine geçen tarım arazisi, tarım dışı amaçla kullanılamaz.
5.8.4. 3083 sayılı Sulama Alanlarında Arazi Düzenlemesine Dair Tarım Reformu Kanunu uyarınca sulama alanı ve sulu arazi olarak belirlenen/belirlenecek tarım arazilerinde bu planın “5.2.7. Organize Tarım ve Hayvancılık Alanları” hükmü çerçevesinde ilgili idarelerce yapılacak olan uygulamalar haricinde hayvancılık tesisi yapılmasına izin verilmez.
5.8.5. Başbakanlık, Gıda Tarım Ve Hayvancılık Bakanlığı, ilgili bakanlıklar ve bunların bağlı kuruluşları tarafından desteklenen projeye dayalı tarımsal faaliyetler kapsamında tarımsal amaçlı yapılar (tarımsal kalkınma kooperatiflerince uygulanan projeler, üretici birlikleri/kooperatifleri tarafından uygulanan projeler, Avrupa Birliği kaynaklı projeler, Dünya Bankası destekli projeler, sosyal riski azaltma projesi kapsamında uygulanacak projeler gibi) ile destekleme projeleri ile en az 100 büyükbaş, 200 küçükbaş ve üzeri kapasiteli hayvancılık veya 50.000 adet ve üzeri kapasiteli kanatlı hayvancılık yatırımlarında yapılaşma emsali %50 oranında arttırılabilir.
5.8.6. Bu arazilerde tarımsal amaçlı yapılar yapılabilir. Çiftçinin barınabileceği yapı emsale dâhil olup toplam inşaat alanı 75 m²’yi geçemez. Tarımsal amaçlı yapılar için Maks. Emsal=0,20’dir. Maksimum yapı yüksekliği ihtiyaç doğrultusunda Tarım ve Orman Bakanlığı/Tarım ve Orman İl Müdürlüğü’nün görüşü de alınarak alt ölçekli imar planlarında belirlenecektir. Tarımsal amaçlı silolar projesine göre belirlenebilir.
5.8.7. 3083 sayılı Sulama Alanlarında Arazi Düzenlemesine Dair Tarım Reformu Kanunu Kapsamı Dışına Çıkarılması Durumunda, bu arazilerde, “5.7. Tarım Arazileri” plan hükümlerine uyulacaktır."
Adıyaman,şanlıurfa,100binlik/adıyaman-şanlıurfa-diyarbakır.txt,general,"5.10.3. Bu planın onayından önce, alt ölçekli planlarla arazi kullanım kararı getirilmiş tescilli meralarda, mevzuata uygun olarak mera vasfı kaldırılmadan imar uygulaması yapılamaz. İnşaat izni verilemez.","5.10.1. Bu alanların ıslah edilmesi ve tarımsal amaçlı kullanılması esastır.
5.10.2. Bu alanlardaki tescilli mera arazilerinde, 4342 sayılı Mera Kanunu kapsamında uygulama yapılacaktır.
5.10.3. Bu planın onayından önce, alt ölçekli planlarla arazi kullanım kararı getirilmiş tescilli meralarda, mevzuata uygun olarak mera vasfı kaldırılmadan imar uygulaması yapılamaz. İnşaat izni verilemez.
Bu alanlarda, tescilli mera dışında kalıp, özel mülkiyete konu olan arazilerden, 5403 sayılı kanun kapsamındaki arazilerde “5.7. Tarım Arazileri” plan hükümleri geçerlidir."
Muş,bitlis,100binlik/muş-bitlis-van.txt,general,"Bu planda Mera olarak tanımlanan alanların, doğal karakteri korunacak alanlar olarak bütünlüklü korunması esastır. Alanların kullanımında 4342 sayılı “Mera Kanunu” ve “Mera Yönetmeliği”ne göre uygulama yapılacaktır. 7.8.1 maddesinde tanımlanan bölümler dışında, planda Mera olarak tanımlanmış alanlar ifraz edilemez, bu alanlarda yapı yapılamaz.","7.8. Çayır ve Mera Alanları
Bu planda Mera olarak tanımlanan alanların, doğal karakteri korunacak alanlar olarak bütünlüklü korunması esastır. Alanların kullanımında 4342 sayılı “Mera Kanunu” ve “Mera Yönetmeliği”ne göre uygulama yapılacaktır. 7.8.1 maddesinde tanımlanan bölümler dışında, planda Mera olarak tanımlanmış alanlar ifraz edilemez, bu alanlarda yapı yapılamaz.
7.8.1. Planda “mera” olarak gösterilmiş olan bölgelerde yer alan, üzerinde mera bitki örtüsü bulunmayan ve tarımsal amaçlarla kullanılmakta olan özel mülkiyetteki parsellerde, tarım arazi sınıfına göre Plan hükümlerinin 7.5 nolu maddesi hükümleri geçerlidir.
7.8.2. Bu planda hangi kullanımda kalırsa kalsın, mera kanununa tabii olduğu tespit edilen alanlarda Mera Kanunu hükümlerine uyulur."
Muş,bitlis,100binlik/muş-bitlis-van.txt,general,"7.9.1. Planda “fundalık alan” olarak gösterilmiş olan bölgelerde yer alan, üzerinde funda bitki örtüsü bulunmayan ve tarımsal amaçlarla kullanılmakta olan özel mülkiyetteki parsellerde, başka bir sınırlama ve koruma kararı yoksa, yüksekliği iki katı, büyüklüğü 150 m²'yi aşmayan, çiftçinin barınması amaçlı tek yapı ve tarım, hayvancılıkla ilgili yapılar yapılabilir. Bu tür alanlarda toplam yapılaşma emsali E=0.05'dir. Bir parsel üzerinde müştemilat ve tarımsal amaçlı yapılar hariç, birden fazla yapı yapılamaz. Müştemilat binaları belirlenmiş olan inşaat alanına dahil edilir.","7.9. Fundalık- Çalılık Alanlar
7.9.1. Planda “fundalık alan” olarak gösterilmiş olan bölgelerde yer alan, üzerinde funda bitki örtüsü bulunmayan ve tarımsal amaçlarla kullanılmakta olan özel mülkiyetteki parsellerde, başka bir sınırlama ve koruma kararı yoksa, yüksekliği iki katı, büyüklüğü 150 m²'yi aşmayan, çiftçinin barınması amaçlı tek yapı ve tarım, hayvancılıkla ilgili yapılar yapılabilir. Bu tür alanlarda toplam yapılaşma emsali E=0.05'dir. Bir parsel üzerinde müştemilat ve tarımsal amaçlı yapılar hariç, birden fazla yapı yapılamaz. Müştemilat binaları belirlenmiş olan inşaat alanına dahil edilir.

7.12. Doğal veya Ağaçlık Karakteri Korunacak Alanlar"
Muş,bitlis,100binlik/muş-bitlis-van.txt,general,"Bu alanlarda yer alan, parsellerde, başka bir sınırlama ve koruma kararı yoksa, yüksekliği iki katı, büyüklüğü 150 m²'yi aşmayan, çiftçinin barınması amaçlı tek yapı ve tarım, hayvancılıkla ilgili yapılar yapılabilir. Bu tür alanlarda toplam yapılaşma emsali E=0.05'dir. Bir parsel üzerinde müştemilat ve tarımsal amaçlı yapılar hariç, birden fazla yapı yapılamaz.","7.12. Doğal veya Ağaçlık Karakteri Korunacak Alanlar
Bu alanlarda yer alan, parsellerde, başka bir sınırlama ve koruma kararı yoksa, yüksekliği iki katı, büyüklüğü 150 m²'yi aşmayan, çiftçinin barınması amaçlı tek yapı ve tarım, hayvancılıkla ilgili yapılar yapılabilir. Bu tür alanlarda toplam yapılaşma emsali E=0.05'dir. Bir parsel üzerinde müştemilat ve tarımsal amaçlı yapılar hariç, birden fazla yapı yapılamaz.

7.13. Orman Alanları"
Muş,bitlis,100binlik/muş-bitlis-van.txt,general,"7.13.6. Planda orman alanı olarak gösterilen alanlarda yer alan, özel mülkiyeti kesinleşmiş (tapuya tescil edilmiş), parsellerde, başka bir sınırlama ve koruma kararı yoksa, yüksekliği iki katı, büyüklüğü 150 m²'yi aşmayan, çiftçinin barınması amaçlı tek yapı ve tarım, hayvancılıkla ilgili yapılar yapılabilir. Bu tür alanlarda toplam yapılaşma emsali E=0.05'dir. Bir parsel üzerinde müştemilat ve tarımsal amaçlı yapılar hariç, birden fazla yapı yapılamaz. Müştemilat binaları belirlenmiş olan inşaat alanına dahil edilir.","7.13. Orman Alanları
7.13.5. Orman Kanunu’nun 2.maddesinin (B) bendine konu olan alanlarda... tarımsal nitelik kazanmış olan kısımlarda ise çevre düzeni planı değişikliği yapılmasına gerek duyulmaksızın bu planın ilgili hükümleri uyarınca işlem yapılır.
7.13.6. Planda orman alanı olarak gösterilen alanlarda yer alan, özel mülkiyeti kesinleşmiş (tapuya tescil edilmiş), parsellerde, başka bir sınırlama ve koruma kararı yoksa, yüksekliği iki katı, büyüklüğü 150 m²'yi aşmayan, çiftçinin barınması amaçlı tek yapı ve tarım, hayvancılıkla ilgili yapılar yapılabilir. Bu tür alanlarda toplam yapılaşma emsali E=0.05'dir. Bir parsel üzerinde müştemilat ve tarımsal amaçlı yapılar hariç, birden fazla yapı yapılamaz. Müştemilat binaları belirlenmiş olan inşaat alanına dahil edilir.
Planda orman alanı olarak gösterilen ancak, orman tahdit sınırları dışında olan özel mülkiyeti kesinleşmiş (tapuya tescil edilmiş) tarım alanlarında uygulamalar plan uygulama hükümlerinin 7.5 ve 7.6 maddeleri uyarınca yapılır."
